TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:40:54.408	0.00	43.0595	-21.9900	1	292.559998	292.709991
2020-02-05 15:40:55.334	0.00	43.0392	-21.9904	1	292.559998	292.730011
2020-02-05 15:40:56.285	0.00	42.9584	-21.9920	1	292.579987	292.709991
2020-02-05 15:40:57.237	0.00	42.9111	-21.9944	1	292.570007	292.709991
2020-02-05 15:40:58.166	0.00	42.7884	-21.9931	1	292.570007	292.709991
2020-02-05 15:40:59.105	0.00	42.8494	-21.9940	1	292.570007	292.720001
2020-02-05 15:41:00.038	0.00	42.7526	-21.9965	1	292.570007	292.709991
2020-02-05 15:41:00.998	0.00	42.7244	-21.9948	1	292.559998	292.700012
2020-02-05 15:41:01.950	0.00	42.7603	-22.0000	1	292.570007	292.709991
2020-02-05 15:41:02.883	0.00	42.6750	-21.9982	1	292.559998	292.709991
2020-02-05 15:41:03.833	0.00	42.7463	-21.9980	1	292.559998	292.720001
2020-02-05 15:41:04.778	0.00	42.6763	-21.9948	1	292.570007	292.709991
2020-02-05 15:41:05.709	0.00	42.7470	-21.9950	1	292.559998	292.700012
2020-02-05 15:41:06.647	0.00	42.7974	-21.9942	1	292.559998	292.700012
2020-02-05 15:41:07.588	0.00	42.7224	-21.9944	1	292.559998	292.709991
2020-02-05 15:41:08.521	0.00	42.8937	-21.9941	1	292.559998	292.709991
2020-02-05 15:41:09.471	0.00	42.9215	-21.9974	1	292.559998	292.709991
2020-02-05 15:41:10.427	0.00	42.9115	-21.9978	1	292.559998	292.700012
